ID,condition,RT,resp,ACC
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 787," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 719," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 666," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 610," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 561," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 526," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 520," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 533," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 646," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 642," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 662," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingPrac, 562," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 624," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 597," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 552," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 572," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 530," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 441," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 485," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 693," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 653," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 521," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 588," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 575," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 735," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 497," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 601," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 586," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 601," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 465," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 611," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 531," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 655," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 534," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 513," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 557," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 687," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 480," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 540," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 535," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 699," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 724," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 510," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 628," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 538," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,livingReal, 508," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 883," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 531," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 790," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 980," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 729," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 1272," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 726," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 981," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 748," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 724," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 591," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizePrac, 749," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 708," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 652," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 652," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 595," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 594," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 724," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 786," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 688," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 625," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 1164," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 745," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 681," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 641," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 821," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 831," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 611," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 837," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 770," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 600," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 620," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 798," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 589," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 876," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 824," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 731," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 633," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 678," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 476," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 611," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 596," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 635," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 783," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 662," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,sizeReal, 737," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 1124," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 500," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 597," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 492," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 733," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 549," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 787," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 659," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 563," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 534," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 664," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 574," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 926," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 620," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 654," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 1502," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 1096," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 773," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 972," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 778," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 538," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 597," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 588," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedPrac, 1020," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 744," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 846," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 597," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 521," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 689," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1169," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 544," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 800," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 628," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 688," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1396," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 597," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 847," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 702," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 738," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 776," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 523," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 793," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 518," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 541," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 769," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 591," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 575," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 634," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 541," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 789," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 748," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1168," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 708," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 736," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 704," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 658," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 546," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 636," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 600," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 628," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 706," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 799," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 577," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 492," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 746," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 700," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 575," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 868," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 725," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 656," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 705," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 742," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 939," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 860," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1050," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 609," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 799," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 633," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1276," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 523," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 813," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 567," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 456," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 798," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 634," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 575," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 629," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 604," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 569," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 588," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 1302," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal1, 705," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 954," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 755," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 1221," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 559," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 559," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 1377," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 1187," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 786," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 622," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 842," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 586," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 911," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 765," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 508," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 770," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 888," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 1325," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 565," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 763," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 571," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 560," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 718," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 621," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 547," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 741," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 566," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 554," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 949," ""j""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 838," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 850," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 763," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 576," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 637," ""f""", 0
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 755," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 803," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 588," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 759," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 867," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 681," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 533," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 864," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 558," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 696," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 686," ""f""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 522," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 541," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 739," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 920," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 554," ""j""", 1
A130UW3VJCW7A0:3AMYWKA6YC5MJF6TS8HRSSG0T746O2,mixedReal2, 900," ""f""", 1
